일자,주가(USD),PER(일별),매출(USD),영업이익(USD),영업이익률(%),순이익(USD),매출성장률YoY(%),순이익성장률YoY(%),EPS추정치,EPS실적,컨센서스,서프라이즈(%),자사주매입(USD),배당금지급(USD)
2024-11-29,138.2103729248047,43.4927121282482,35082000000.0,21869000000.0,62.33681090017673,19309000000.0,62.4935864545921,65.25972344502563,0.75,0.81,상회,8.52,-10997000000.0,-245000000.0
2024-12-02,138.59027099609375,43.61226030037882,35082000000.0,21869000000.0,62.33681090017673,19309000000.0,62.4935864545921,65.25972344502563,0.75,0.81,상회,8.52,-10997000000.0,-245000000.0
2024-12-03,140.2198028564453,44.12504930894794,35082000000.0,21869000000.0,62.33681090017673,19309000000.0,62.4935864545921,65.25972344502563,0.75,0.81,상회,8.52,-10997000000.0,-245000000.0
2024-12-04,145.098388671875,45.66026641294114,35082000000.0,21869000000.0,62.33681090017673,19309000000.0,62.4935864545921,65.25972344502563,0.75,0.81,상회,8.52,-10997000000.0,-245000000.0
2024-12-05,145.02841186523438,45.63824577120153,35082000000.0,21869000000.0,62.33681090017673,19309000000.0,62.4935864545921,65.25972344502563,0.75,0.81,상회,8.52,-10997000000.0,-245000000.0
2024-12-06,142.40899658203125,44.81395543433463,35082000000.0,21869000000.0,62.33681090017673,19309000000.0,62.4935864545921,65.25972344502563,0.75,0.81,상회,8.52,-10997000000.0,-245000000.0
2024-12-09,138.77975463867188,43.67188793429126,35082000000.0,21869000000.0,62.33681090017673,19309000000.0,62.4935864545921,65.25972344502563,0.75,0.81,상회,8.52,-10997000000.0,-245000000.0
2024-12-10,135.04058837890625,42.49522891591119,35082000000.0,21869000000.0,62.33681090017673,19309000000.0,62.4935864545921,65.25972344502563,0.75,0.81,상회,8.52,-10997000000.0,-245000000.0
2024-12-11,139.27964782714844,43.82919675331248,35082000000.0,21869000000.0,62.33681090017673,19309000000.0,62.4935864545921,65.25972344502563,0.75,0.81,상회,8.52,-10997000000.0,-245000000.0
2024-12-12,137.31008911132812,43.20940644066019,35082000000.0,21869000000.0,62.33681090017673,19309000000.0,62.4935864545921,65.25972344502563,0.75,0.81,상회,8.52,-10997000000.0,-245000000.0
2024-12-13,134.22076416015625,42.237242644784786,35082000000.0,21869000000.0,62.33681090017673,19309000000.0,62.4935864545921,65.25972344502563,0.75,0.81,상회,8.52,-10997000000.0,-245000000.0
2024-12-16,131.9712371826172,41.529350558334336,35082000000.0,21869000000.0,62.33681090017673,19309000000.0,62.4935864545921,65.25972344502563,0.75,0.81,상회,8.52,-10997000000.0,-245000000.0
2024-12-17,130.36160278320312,41.02282297951411,35082000000.0,21869000000.0,62.33681090017673,19309000000.0,62.4935864545921,65.25972344502563,0.75,0.81,상회,8.52,-10997000000.0,-245000000.0
2024-12-18,128.88192749023438,40.55719156416887,35082000000.0,21869000000.0,62.33681090017673,19309000000.0,62.4935864545921,65.25972344502563,0.75,0.81,상회,8.52,-10997000000.0,-245000000.0
2024-12-19,130.65151977539062,41.11405546818672,35082000000.0,21869000000.0,62.33681090017673,19309000000.0,62.4935864545921,65.25972344502563,0.75,0.81,상회,8.52,-10997000000.0,-245000000.0
2024-12-20,134.670654296875,42.37881626036495,35082000000.0,21869000000.0,62.33681090017673,19309000000.0,62.4935864545921,65.25972344502563,0.75,0.81,상회,8.52,-10997000000.0,-245000000.0
2024-12-23,139.6395721435547,43.94245948714455,35082000000.0,21869000000.0,62.33681090017673,19309000000.0,62.4935864545921,65.25972344502563,0.75,0.81,상회,8.52,-10997000000.0,-245000000.0
2024-12-24,140.18946838378906,44.11550350960683,35082000000.0,21869000000.0,62.33681090017673,19309000000.0,62.4935864545921,65.25972344502563,0.75,0.81,상회,8.52,-10997000000.0,-245000000.0
2024-12-26,139.89952087402344,44.02426141751437,35082000000.0,21869000000.0,62.33681090017673,19309000000.0,62.4935864545921,65.25972344502563,0.75,0.81,상회,8.52,-10997000000.0,-245000000.0
2024-12-27,136.9801483154297,43.10557906684083,35082000000.0,21869000000.0,62.33681090017673,19309000000.0,62.4935864545921,65.25972344502563,0.75,0.81,상회,8.52,-10997000000.0,-245000000.0
2024-12-30,137.46005249023438,43.256597645853574,35082000000.0,21869000000.0,62.33681090017673,19309000000.0,62.4935864545921,65.25972344502563,0.75,0.81,상회,8.52,-10997000000.0,-245000000.0
2024-12-31,134.26075744628906,42.24982792651168,35082000000.0,21869000000.0,62.33681090017673,19309000000.0,62.4935864545921,65.25972344502563,0.75,0.81,상회,8.52,-10997000000.0,-245000000.0
2025-01-02,138.27987670898438,43.51458391697997,35082000000.0,21869000000.0,62.33681090017673,19309000000.0,62.4935864545921,65.25972344502563,0.75,0.81,상회,8.52,-10997000000.0,-245000000.0
2025-01-03,144.43853759765625,45.4526212687223,35082000000.0,21869000000.0,62.33681090017673,19309000000.0,62.4935864545921,65.25972344502563,0.75,0.81,상회,8.52,-10997000000.0,-245000000.0
2025-01-06,149.39744567871094,47.01311457378773,35082000000.0,21869000000.0,62.33681090017673,19309000000.0,62.4935864545921,65.25972344502563,0.75,0.81,상회,8.52,-10997000000.0,-245000000.0
2025-01-07,140.10946655273438,44.09032814444313,35082000000.0,21869000000.0,62.33681090017673,19309000000.0,62.4935864545921,65.25972344502563,0.75,0.81,상회,8.52,-10997000000.0,-245000000.0
2025-01-08,140.07948303222656,44.080892784430404,35082000000.0,21869000000.0,62.33681090017673,19309000000.0,62.4935864545921,65.25972344502563,0.75,0.81,상회,8.52,-10997000000.0,-245000000.0
2025-01-10,135.8804168701172,42.759510228756,35082000000.0,21869000000.0,62.33681090017673,19309000000.0,62.4935864545921,65.25972344502563,0.75,0.81,상회,8.52,-10997000000.0,-245000000.0
2025-01-13,133.20098876953125,41.91633476673387,35082000000.0,21869000000.0,62.33681090017673,19309000000.0,62.4935864545921,65.25972344502563,0.75,0.81,상회,8.52,-10997000000.0,-245000000.0
2025-01-14,131.73129272460938,41.45384366968293,35082000000.0,21869000000.0,62.33681090017673,19309000000.0,62.4935864545921,65.25972344502563,0.75,0.81,상회,8.52,-10997000000.0,-245000000.0
