일자,주가(USD),PER(일별),매출(USD),영업이익(USD),영업이익률(%),순이익(USD),매출성장률YoY(%),순이익성장률YoY(%),EPS추정치,EPS실적,컨센서스,서프라이즈(%),자사주매입(USD),배당금지급(USD)
2025-01-31,412.0205993652344,31.39203173881984,69632000000.0,31653000000.0,45.45754825367647,24108000000.0,18.431043683769154,12.486317752462805,3.1,3.23,상회,4.06,-4986000000.0,-6170000000.0
2025-02-03,407.91094970703125,31.078915713299516,69632000000.0,31653000000.0,45.45754825367647,24108000000.0,18.431043683769154,12.486317752462805,3.1,3.23,상회,4.06,-4986000000.0,-6170000000.0
2025-02-04,409.35028076171875,31.188578983099692,69632000000.0,31653000000.0,45.45754825367647,24108000000.0,18.431043683769154,12.486317752462805,3.1,3.23,상회,4.06,-4986000000.0,-6170000000.0
2025-02-05,410.2635803222656,31.258163680651,69632000000.0,31653000000.0,45.45754825367647,24108000000.0,18.431043683769154,12.486317752462805,3.1,3.23,상회,4.06,-4986000000.0,-6170000000.0
2025-02-06,412.7750244140625,31.449511717039034,69632000000.0,31653000000.0,45.45754825367647,24108000000.0,18.431043683769154,12.486317752462805,3.1,3.23,상회,4.06,-4986000000.0,-6170000000.0
2025-02-07,406.7494812011719,30.99042291401776,69632000000.0,31653000000.0,45.45754825367647,24108000000.0,18.431043683769154,12.486317752462805,3.1,3.23,상회,4.06,-4986000000.0,-6170000000.0
2025-02-10,409.2013854980469,31.177234587090975,69632000000.0,31653000000.0,45.45754825367647,24108000000.0,18.431043683769154,12.486317752462805,3.1,3.23,상회,4.06,-4986000000.0,-6170000000.0
2025-02-11,408.4271240234375,31.1182432628161,69632000000.0,31653000000.0,45.45754825367647,24108000000.0,18.431043683769154,12.486317752462805,3.1,3.23,상회,4.06,-4986000000.0,-6170000000.0
2025-02-12,406.0447082519531,30.93672595123332,69632000000.0,31653000000.0,45.45754825367647,24108000000.0,18.431043683769154,12.486317752462805,3.1,3.23,상회,4.06,-4986000000.0,-6170000000.0
2025-02-13,407.5337219238281,31.050174561616032,69632000000.0,31653000000.0,45.45754825367647,24108000000.0,18.431043683769154,12.486317752462805,3.1,3.23,상회,4.06,-4986000000.0,-6170000000.0
2025-02-14,405.43914794921875,30.890588043875066,69632000000.0,31653000000.0,45.45754825367647,24108000000.0,18.431043683769154,12.486317752462805,3.1,3.23,상회,4.06,-4986000000.0,-6170000000.0
2025-02-18,406.64031982421875,30.98210586041596,69632000000.0,31653000000.0,45.45754825367647,24108000000.0,18.431043683769154,12.486317752462805,3.1,3.23,상회,4.06,-4986000000.0,-6170000000.0
2025-02-19,411.7327575683594,31.370100944978027,69632000000.0,31653000000.0,45.45754825367647,24108000000.0,18.431043683769154,12.486317752462805,3.1,3.23,상회,4.06,-4986000000.0,-6170000000.0
2025-02-20,413.9110412597656,31.536065343073965,69632000000.0,31653000000.0,45.45754825367647,24108000000.0,18.431043683769154,12.486317752462805,3.1,3.23,상회,4.06,-4986000000.0,-6170000000.0
2025-02-21,406.0332946777344,30.93585634596436,69632000000.0,31653000000.0,45.45754825367647,24108000000.0,18.431043683769154,12.486317752462805,3.1,3.23,상회,4.06,-4986000000.0,-6170000000.0
2025-02-24,401.8457336425781,30.616804218166884,69632000000.0,31653000000.0,45.45754825367647,24108000000.0,18.431043683769154,12.486317752462805,3.1,3.23,상회,4.06,-4986000000.0,-6170000000.0
2025-02-25,395.77825927734375,30.15452066209868,69632000000.0,31653000000.0,45.45754825367647,24108000000.0,18.431043683769154,12.486317752462805,3.1,3.23,상회,4.06,-4986000000.0,-6170000000.0
