일자,주가(USD),PER(일별),매출(USD),영업이익(USD),영업이익률(%),순이익(USD),매출성장률YoY(%),순이익성장률YoY(%),EPS추정치,EPS실적,컨센서스,서프라이즈(%),자사주매입(USD),배당금지급(USD)
2024-11-27,90.99276733398438,39.95768820955289,169588000000.0,6708000000.0,3.9554685473028752,4577000000.0,4.763929488882983,56.09864474561208,0.53,0.58,상회,8.84,-977000000.0,-1668000000.0
2024-11-29,91.6067886352539,40.22732361497032,169588000000.0,6708000000.0,3.9554685473028752,4577000000.0,4.763929488882983,56.09864474561208,0.53,0.58,상회,8.84,-977000000.0,-1668000000.0
2024-12-02,91.74543762207031,40.288208596800196,169588000000.0,6708000000.0,3.9554685473028752,4577000000.0,4.763929488882983,56.09864474561208,0.53,0.58,상회,8.84,-977000000.0,-1668000000.0
2024-12-03,92.60704040527344,40.66656455167899,169588000000.0,6708000000.0,3.9554685473028752,4577000000.0,4.763929488882983,56.09864474561208,0.53,0.58,상회,8.84,-977000000.0,-1668000000.0
2024-12-04,93.53795623779297,41.07535797202438,169588000000.0,6708000000.0,3.9554685473028752,4577000000.0,4.763929488882983,56.09864474561208,0.53,0.58,상회,8.84,-977000000.0,-1668000000.0
2024-12-05,94.3797607421875,41.44501990126907,169588000000.0,6708000000.0,3.9554685473028752,4577000000.0,4.763929488882983,56.09864474561208,0.53,0.58,상회,8.84,-977000000.0,-1668000000.0
2024-12-06,94.77587890625,41.61896741992903,169588000000.0,6708000000.0,3.9554685473028752,4577000000.0,4.763929488882983,56.09864474561208,0.53,0.58,상회,8.84,-977000000.0,-1668000000.0
2024-12-09,92.92395782470703,40.805732617503644,169588000000.0,6708000000.0,3.9554685473028752,4577000000.0,4.763929488882983,56.09864474561208,0.53,0.58,상회,8.84,-977000000.0,-1668000000.0
2024-12-10,93.63699340820312,41.118848201988264,169588000000.0,6708000000.0,3.9554685473028752,4577000000.0,4.763929488882983,56.09864474561208,0.53,0.58,상회,8.84,-977000000.0,-1668000000.0
2024-12-11,94.04302978515625,41.29715110921252,169588000000.0,6708000000.0,3.9554685473028752,4577000000.0,4.763929488882983,56.09864474561208,0.53,0.58,상회,8.84,-977000000.0,-1668000000.0
