일자,주가(USD),PER(일별),매출(USD),영업이익(USD),영업이익률(%),순이익(USD),매출성장률YoY(%),순이익성장률YoY(%),EPS추정치,EPS실적,컨센서스,서프라이즈(%),자사주매입(USD),배당금지급(USD)
2024-12-18,440.1300048828125,168.8731894567445,25182000000.0,2772000000.0,11.007862759113653,2167000000.0,11.567786514176793,-36.64051684356252,0.6,0.72,상회,20.49,,
2024-12-19,436.1700134277344,167.353782963614,25182000000.0,2772000000.0,11.007862759113653,2167000000.0,11.567786514176793,-36.64051684356252,0.6,0.72,상회,20.49,,
2024-12-20,421.05999755859375,161.55623100338536,25182000000.0,2772000000.0,11.007862759113653,2167000000.0,11.567786514176793,-36.64051684356252,0.6,0.72,상회,20.49,,
2024-12-23,430.6000061035156,165.2166305502295,25182000000.0,2772000000.0,11.007862759113653,2167000000.0,11.567786514176793,-36.64051684356252,0.6,0.72,상회,20.49,,
2024-12-24,462.2799987792969,177.37190591381196,25182000000.0,2772000000.0,11.007862759113653,2167000000.0,11.567786514176793,-36.64051684356252,0.6,0.72,상회,20.49,,
2024-12-26,454.1300048828125,174.24484016486633,25182000000.0,2772000000.0,11.007862759113653,2167000000.0,11.567786514176793,-36.64051684356252,0.6,0.72,상회,20.49,,
2024-12-27,431.6600036621094,165.62334030996,25182000000.0,2772000000.0,11.007862759113653,2167000000.0,11.567786514176793,-36.64051684356252,0.6,0.72,상회,20.49,,
2024-12-30,417.4100036621094,160.1557672677646,25182000000.0,2772000000.0,11.007862759113653,2167000000.0,11.567786514176793,-36.64051684356252,0.6,0.72,상회,20.49,,
2024-12-31,403.8399963378906,149.86596744273226,25707000000.0,1590000000.0,6.185085774302719,2314000000.0,11.567786514176793,-36.64051684356252,0.6,0.72,상회,20.49,,
2025-01-02,379.2799987792969,140.75169488952488,25707000000.0,1590000000.0,6.185085774302719,2314000000.0,11.567786514176793,-36.64051684356252,0.6,0.72,상회,20.49,,
2025-01-03,410.44000244140625,152.31524514875647,25707000000.0,1590000000.0,6.185085774302719,2314000000.0,11.567786514176793,-36.64051684356252,0.6,0.72,상회,20.49,,
2025-01-06,411.04998779296875,152.54161213980936,25707000000.0,1590000000.0,6.185085774302719,2314000000.0,11.567786514176793,-36.64051684356252,0.6,0.72,상회,20.49,,
2025-01-07,394.3599853515625,146.347913186796,25707000000.0,1590000000.0,6.185085774302719,2314000000.0,11.567786514176793,-36.64051684356252,0.6,0.72,상회,20.49,,
2025-01-08,394.94000244140625,146.56315888581295,25707000000.0,1590000000.0,6.185085774302719,2314000000.0,11.567786514176793,-36.64051684356252,0.6,0.72,상회,20.49,,
2025-01-10,394.739990234375,146.48893388784614,25707000000.0,1590000000.0,6.185085774302719,2314000000.0,11.567786514176793,-36.64051684356252,0.6,0.72,상회,20.49,,
2025-01-13,403.30999755859375,149.6692836557793,25707000000.0,1590000000.0,6.185085774302719,2314000000.0,11.567786514176793,-36.64051684356252,0.6,0.72,상회,20.49,,
2025-01-14,396.3599853515625,147.09011786588547,25707000000.0,1590000000.0,6.185085774302719,2314000000.0,11.567786514176793,-36.64051684356252,0.6,0.72,상회,20.49,,
2025-01-15,428.2200012207031,158.91344429285627,25707000000.0,1590000000.0,6.185085774302719,2314000000.0,11.567786514176793,-36.64051684356252,0.6,0.72,상회,20.49,,
2025-01-16,413.82000732421875,153.56957286844087,25707000000.0,1590000000.0,6.185085774302719,2314000000.0,11.567786514176793,-36.64051684356252,0.6,0.72,상회,20.49,,
2025-01-17,426.5,158.27514781583352,25707000000.0,1590000000.0,6.185085774302719,2314000000.0,11.567786514176793,-36.64051684356252,0.6,0.72,상회,20.49,,
2025-01-21,424.07000732421875,157.3733718487745,25707000000.0,1590000000.0,6.185085774302719,2314000000.0,11.567786514176793,-36.64051684356252,0.6,0.72,상회,20.49,,
2025-01-22,415.1099853515625,154.04828673234945,25707000000.0,1590000000.0,6.185085774302719,2314000000.0,11.567786514176793,-36.64051684356252,0.6,0.72,상회,20.49,,
2025-01-23,412.3800048828125,153.03518459348487,25707000000.0,1590000000.0,6.185085774302719,2314000000.0,11.567786514176793,-36.64051684356252,0.6,0.72,상회,20.49,,
2025-01-24,406.5799865722656,150.88278422903855,25707000000.0,1590000000.0,6.185085774302719,2314000000.0,11.567786514176793,-36.64051684356252,0.6,0.72,상회,20.49,,
2025-01-27,397.1499938964844,147.38329188516633,25707000000.0,1590000000.0,6.185085774302719,2314000000.0,11.567786514176793,-36.64051684356252,0.6,0.72,상회,20.49,,
2025-01-28,398.0899963378906,147.73212899034996,25707000000.0,1590000000.0,6.185085774302719,2314000000.0,11.567786514176793,-36.64051684356252,0.6,0.72,상회,20.49,,
2025-01-29,389.1000061035156,144.39592258188898,25707000000.0,1590000000.0,6.185085774302719,2314000000.0,11.567786514176793,-36.64051684356252,0.6,0.72,상회,20.49,,
2025-01-30,400.2799987792969,148.54484401996453,25707000000.0,1590000000.0,6.185085774302719,2314000000.0,11.567786514176793,-36.64051684356252,0.77,0.73,하회,-4.83,,
2025-01-31,404.6000061035156,150.14800884483253,25707000000.0,1590000000.0,6.185085774302719,2314000000.0,11.567786514176793,-36.64051684356252,0.77,0.73,하회,-4.83,,
2025-02-03,383.67999267578125,142.38454291849283,25707000000.0,1590000000.0,6.185085774302719,2314000000.0,11.567786514176793,-36.64051684356252,0.77,0.73,하회,-4.83,,
2025-02-04,392.2099914550781,145.55004542180373,25707000000.0,1590000000.0,6.185085774302719,2314000000.0,11.567786514176793,-36.64051684356252,0.77,0.73,하회,-4.83,,
