일자,주가(USD),PER(일별),매출(USD),영업이익(USD),영업이익률(%),순이익(USD),매출성장률YoY(%),순이익성장률YoY(%),EPS추정치,EPS실적,컨센서스,서프라이즈(%),자사주매입(USD),배당금지급(USD)
2025-01-30,234.63999938964844,35.496890613271965,187792000000.0,21203000000.0,11.29068330919315,20004000000.0,13.401562214795092,38.22416492693111,1.14,1.43,상회,25.17,0.0,
2025-01-31,237.67999267578125,35.956787942898785,187792000000.0,21203000000.0,11.29068330919315,20004000000.0,13.401562214795092,38.22416492693111,1.14,1.43,상회,25.17,0.0,
2025-02-03,237.4199981689453,35.917455362804965,187792000000.0,21203000000.0,11.29068330919315,20004000000.0,13.401562214795092,38.22416492693111,1.14,1.43,상회,25.17,0.0,
2025-02-04,242.05999755859375,36.61940537647883,187792000000.0,21203000000.0,11.29068330919315,20004000000.0,13.401562214795092,38.22416492693111,1.14,1.43,상회,25.17,0.0,
2025-02-05,236.1699981689453,35.72835242476367,187792000000.0,21203000000.0,11.29068330919315,20004000000.0,13.401562214795092,38.22416492693111,1.14,1.43,상회,25.17,0.0,
2025-02-06,238.8300018310547,36.130764030928056,187792000000.0,21203000000.0,11.29068330919315,20004000000.0,13.401562214795092,38.22416492693111,1.14,1.43,상회,25.17,0.0,
2025-02-07,229.14999389648438,34.66634967837583,187792000000.0,21203000000.0,11.29068330919315,20004000000.0,13.401562214795092,38.22416492693111,1.48,1.86,상회,25.36,0.0,
2025-02-10,233.13999938964844,35.26996708762241,187792000000.0,21203000000.0,11.29068330919315,20004000000.0,13.401562214795092,38.22416492693111,1.48,1.86,상회,25.36,0.0,
2025-02-11,232.75999450683594,35.21247905577451,187792000000.0,21203000000.0,11.29068330919315,20004000000.0,13.401562214795092,38.22416492693111,1.48,1.86,상회,25.36,0.0,
2025-02-12,228.92999267578125,34.63306737660972,187792000000.0,21203000000.0,11.29068330919315,20004000000.0,13.401562214795092,38.22416492693111,1.48,1.86,상회,25.36,0.0,
2025-02-13,230.3699951171875,34.85091433057497,187792000000.0,21203000000.0,11.29068330919315,20004000000.0,13.401562214795092,38.22416492693111,1.48,1.86,상회,25.36,0.0,
2025-02-14,228.67999267578125,34.595246789001465,187792000000.0,21203000000.0,11.29068330919315,20004000000.0,13.401562214795092,38.22416492693111,1.48,1.86,상회,25.36,0.0,
2025-02-18,226.64999389648438,34.28814380229324,187792000000.0,21203000000.0,11.29068330919315,20004000000.0,13.401562214795092,38.22416492693111,1.48,1.86,상회,25.36,0.0,
2025-02-19,226.6300048828125,34.285119817322126,187792000000.0,21203000000.0,11.29068330919315,20004000000.0,13.401562214795092,38.22416492693111,1.48,1.86,상회,25.36,0.0,
2025-02-20,222.8800048828125,33.71781100319824,187792000000.0,21203000000.0,11.29068330919315,20004000000.0,13.401562214795092,38.22416492693111,1.48,1.86,상회,25.36,0.0,
2025-02-21,216.5800018310547,32.76473173379303,187792000000.0,21203000000.0,11.29068330919315,20004000000.0,13.401562214795092,38.22416492693111,1.48,1.86,상회,25.36,0.0,
